"season","teamid","df","int.x","int.se","opp_or.x","opp_or.se","opp_dr.x","opp_dr.se","homeH.x","homeH.se","homeA.x","homeA.se","homeN.x","homeN.se"
"A",632,26,76.6871502645802,3.95738810591021,1.3914982270231,0.801310979598222,0.919333492483161,0.342929880977315,-5.82748462693441,4.89784668519063,NA,NA,-13.9463320625677,7.15346980886437
"A",747,25,70.6108342862323,7.10763283237778,-1.92318750147563,2.5884146918098,-0.156181164865668,1.5732185709555,0.322439329413094,6.24529663977628,NA,NA,-2.32541368669408,9.20291469015354
"A",800,24,99.2591239862153,9.49010208256686,1.14562435669343,2.31084336096112,0.677832828606238,0.801429412425934,-11.0842921918605,10.5902570554936,NA,NA,-5.69339378287221,14.2867166272861
"A",545,25,72.2763585502469,3.71130382508624,-0.631137820606941,0.761804864428078,0.742296083687114,0.62090902031959,-3.50568995323217,4.27783957128808,NA,NA,-12.8482765309065,8.14385249282548
"A",560,26,71.1608898153531,6.04683070388681,-1.61503651533835,0.988280018726536,0.352924726861887,1.00167269556777,4.03424747216327,5.13619688114821,NA,NA,5.69252950776147,6.83251350513039
"A",516,25,74.3729442402645,4.30852933028943,-3.52132386685562,1.7829826348877,-6.13194748906203,2.52565801007708,-2.41315040052548,4.46659477803844,NA,NA,-2.08172354656996,11.0723102245376
"A",547,24,71.3079548173918,5.50587075517105,-1.09373712935794,0.736200248803223,0.313118515686954,0.506759988191021,0.0169110375247089,5.23539355558442,NA,NA,14.1739097200516,11.8087608527408
"A",553,23,65.7706149449985,3.56082214895098,-1.90361001510602,0.78403254021823,-0.150826956549856,0.533298055390699,1.28533334654947,4.02258857569796,NA,NA,8.301668938823,9.9908704457611
"A",596,26,61.0175148374489,3.85318005874661,-1.07487029742808,0.72517516088799,-0.203125442531093,0.944806820394983,2.12710651458903,4.55106813826263,NA,NA,-6.62728511499898,12.0253071414671
"A",756,28,68.0824947213855,4.90475656250722,0.884697940143956,2.66360283300428,1.27751261828918,1.72156547877827,5.90133043623486,5.12695982995559,NA,NA,-1.83649967039911,6.63382837461024
"A",510,25,75.5445202078568,5.26866382294888,-0.434535745331694,0.728216473257795,1.06506953840676,0.725899914394253,-8.56306663161987,6.04644847872376,NA,NA,-10.2444318252828,7.96219517776493
"A",792,24,74.9639500984696,3.57467801770454,-0.772294129754734,1.43058231710986,1.36769418954458,0.745499562211209,-2.99247826726739,4.25357659454786,NA,NA,10.5512767520617,6.50561652331394
"A",712,27,65.3098015100559,2.34133080974856,-0.732974374017061,0.335930435752687,1.34143247531358,0.531929433952119,-0.665676982868313,3.00254854411674,NA,NA,-6.00344807350556,5.71692225580162
"A",773,24,90.9293514995389,5.2210949954654,1.03002305067158,0.962453765281427,1.26889404893305,0.315655181936463,-7.78993770917677,6.19710260166421,NA,NA,-19.429412377238,8.23183801629087
"A",803,26,52.3750175846901,6.05911814361092,0.410188223221476,1.27572610473557,0.461422335302281,1.72656439467837,6.06633766555861,6.08432308551674,NA,NA,14.6196906934846,7.72255456101164
"A",586,24,76.1930544202322,4.9182572045917,-0.529030440252879,0.496326511819328,0.315477958732723,0.454129684608238,-1.09372592549331,5.31189358373338,NA,NA,-25.5302730290908,9.47899392389389
"A",822,28,70.4894857714325,3.83219448944039,-1.96713428422661,1.0612443486141,-1.2557625571732,1.12101970080747,0.917521737349455,4.43743592805562,NA,NA,4.68638958291199,6.29206312605361
"A",537,23,71.4111732732763,3.70967275920566,0.451312162691397,0.907823308603724,-0.100867567128484,0.701352450359222,-7.53112707723882,4.8500846066767,NA,NA,-14.1350834083663,12.1424716932466
"A",682,22,71.6450606330242,3.0974737614266,-2.09120179340277,0.42616835314122,-2.06741550066385,0.882152216465116,1.21291528642214,3.68877962799405,NA,NA,-12.1938967022664,8.5387033231019
"A",847,24,73.9478270971527,4.79044201889677,-1.76892299973341,1.4246850088486,0.780621986455888,1.46338843807671,0.0122140222037936,5.47738414178049,NA,NA,-19.6411185169142,10.7221651288388
"A",812,27,66.1580629749359,5.3929425973734,0.56981400738218,1.81748409121088,2.65941128520718,1.25695189426494,10.5310427381038,6.02335587378642,NA,NA,9.17226778593092,9.52501058986673
"A",833,25,85.0076974096534,6.82833657731119,-0.331091291194527,0.791435278915846,0.189324690289373,0.552031301558912,-4.96948845133465,7.01253502859303,NA,NA,-3.71782984904613,8.68343483398764
"A",517,23,54.8813713217067,4.74177654574981,-0.575115810035947,1.84059776564569,0.631493137523425,0.598019805134996,9.97956684003938,5.52466925756257,NA,NA,9.01983577970032,9.1485614764895
"A",598,23,78.3981685098147,5.8403034152751,0.502523550428687,0.747801875612399,0.509853121397942,0.613197130690237,-11.1405939079506,6.11286796565817,NA,NA,10.4847440321477,14.0173218725532
"A",705,25,67.5820922910962,3.77932539928102,-1.04661317225506,0.785085282968957,-0.153680297404333,1.09996379204118,0.994787555232034,4.51486735150086,NA,NA,-12.2280521695221,8.50310649840145
"A",820,25,74.2773043163811,4.04240935768149,2.11242360603722,1.8367061108171,0.599009715311852,1.08587399688008,2.36167286826525,4.91080027990736,NA,NA,-8.61364751976756,8.65753591843971
"A",848,24,69.1006873432663,2.88280388185581,-1.91531638436998,1.02698482298319,-0.228227324504677,0.589987475180195,0.72874471561766,3.4968840526175,NA,NA,-8.8673172225205,8.97435677143127
"A",548,26,68.47129467867,4.38919079215084,5.4531039226372,2.29490105520274,9.61473125900113,2.6439225049473,-1.343119343971,4.88719086231784,NA,NA,10.5589118220771,9.44334182716895
"A",693,23,66.0092080286919,5.46371186843245,-1.15697831326126,1.15459835165816,0.27398901320256,0.961817981103535,-0.50247365859517,5.26112423917091,NA,NA,-5.71609250984768,7.89736543586294
"A",523,22,65.9901604347782,6.07958223378527,-0.346476478052052,1.26683119912698,0.824505793978556,0.984536419128812,-4.62810281451641,5.30290936128629,NA,NA,-6.6867987611653,7.84793029430229
"A",600,24,55.7175936087646,3.25343707980019,-0.883790626058485,0.722109892325159,0.165289737154302,0.589526927525177,-0.524515956693224,3.93406468651286,NA,NA,-0.404006068974563,7.04460369269502
"A",619,25,59.2205307410323,6.47355616953195,0.450072712195051,1.24447262264302,1.52613604624026,0.924889952236264,4.17307577681,5.91249275577619,NA,NA,12.7101071761389,9.54371122658573
"A",582,23,63.0896688467924,4.44432320171911,0.554624950506282,1.2381137329782,0.137223870816088,1.05389167083524,-0.711153815772768,4.77184716789739,NA,NA,5.53592070174682,12.1452798960006
"A",850,22,65.3087887986881,3.43073757688366,-0.232847994789899,0.644022987846527,1.7753668719168,0.679206785783289,-8.02494857297731,3.90024362048284,NA,NA,NA,NA
"A",734,22,83.4322642095014,5.92559023536255,-1.24607542963931,0.999662667362042,-0.499512059407937,1.25046189661651,-10.3922961962818,6.78690815685809,NA,NA,1.1996019882618,11.4277201896653
"B",551,29,64.9466608963096,4.21758451168663,0.776048745943648,0.575670274189884,1.96259912195262,1.00312218413848,2.35846374869581,4.84958082770653,NA,NA,-1.53179671259941,6.61936027057201
"B",625,31,79.2466616572051,3.99547671032291,-0.0868910015018206,0.426652358820839,-0.78275630293016,0.748282084084754,-8.79325206268969,4.31236608681089,NA,NA,-0.571737648893411,8.01390955843544
"B",577,30,75.6629536969897,3.8709494948718,-0.14818769223807,0.676751744997687,1.25790123886913,0.601809047592688,8.76358471271541,4.03440143737493,NA,NA,-5.20123044095089,6.57472490666424
"B",587,30,66.5999505340665,3.02752084284732,-1.82278190450135,0.662954941623555,-0.332391657348144,0.540808757762281,0.466600574100979,3.25129202534557,NA,NA,2.72512792276618,5.46487834286918
"B",627,28,79.1163775799542,5.01860666695828,0.326774112950382,2.29991628549402,1.43123847157319,1.95598420961082,-6.18119917124378,5.4275852854038,NA,NA,NA,NA
"B",722,29,66.9800826632692,4.9293427610159,-0.385229762086339,0.339473323429499,0.103495385243149,0.982278572409036,3.77151514227774,5.22675349547386,NA,NA,13.3997328821694,9.81939142302757
"B",780,28,55.8406574470241,3.36056399182874,-0.697308573382663,0.579469718601748,0.255335545313797,0.651795524710304,5.80143331152016,3.57402841853995,NA,NA,NA,NA
"B",802,31,78.3767491315693,5.38548121674085,-0.624183816065057,0.745777252040273,-0.122200906317376,0.591477242049366,-4.31910566083761,5.91454507534015,NA,NA,-15.3122995002475,10.0727105992261
"B",827,28,73.8166522555361,5.03181906078491,-1.00188484302436,0.658517992110392,-1.56892337981782,1.68783108317986,-2.12601364483191,5.44890421644363,NA,NA,2.15229387609366,14.4851632993224
"B",504,30,72.5427579642782,5.0803849075097,-0.344963434309624,0.589811318995028,1.40282153335789,0.697308212943017,-4.10543175562223,5.68205576261819,NA,NA,-0.757891387025959,7.12572194192395
"B",511,27,77.1636935169952,5.74232068308971,-1.75100649018261,1.02776972018,1.29229950148624,1.05930868723695,15.5930901347738,5.97928107815215,NA,NA,18.9966956065806,11.7988906337695
"B",512,27,69.6399463668526,4.02987223307626,1.43856137751745,0.832704049674874,3.43805187004146,0.998315891066467,-4.16360877381385,4.83761462461913,NA,NA,-11.1880814388065,7.90840916050692
"B",515,26,78.5951249681823,8.12226749528237,-0.729134259319558,1.07572237718473,1.69322776594198,2.06583429325666,3.67994159228114,8.69399679035834,NA,NA,NA,NA
"B",527,28,74.440169609704,3.35177587700279,1.47633148348011,1.31943217958371,2.25920312282179,1.02444814878791,-4.11410506575872,4.00360730050887,NA,NA,-3.95040990273156,6.62254382474814
"B",528,28,70.3751478685071,3.22682455517303,-1.26877319688409,1.17277984905785,-0.942798388145354,1.01200915916321,-1.07173681090129,3.82170132768567,NA,NA,-0.5577221860187,9.95824060959353
"B",554,26,79.1217509082743,3.73438510056227,-0.37154684236562,0.682390342869013,0.979179503053032,0.552368186831111,-2.48386390202602,4.15334053997089,NA,NA,-0.559353368512869,8.27309312464323
"B",564,26,79.0849741725135,5.25840633311428,-1.40411588581096,0.812016603718812,0.106156983475839,0.422116970958304,-7.31967967993173,5.43343386296509,NA,NA,NA,NA
"B",566,24,70.1082865284427,5.09364693145,-1.05291911096285,1.09395975101918,1.46243381534019,1.46689729035378,-13.1281550308775,5.7328376146227,NA,NA,NA,NA
"B",567,24,72.8473640787286,2.75322064820442,-1.85185372365846,0.625941251364188,-0.514208786425858,0.549902765188496,-6.63235578002903,3.31235147382028,NA,NA,0.375801463024711,6.02216074904363
"B",570,28,70.7652225577415,4.60578655056355,-1.22715666624376,1.16751237292792,0.215297255135642,1.12170130086538,6.40535993025302,4.46738568258365,NA,NA,12.0503590320204,8.70595888421969
"B",582,24,69.5737571348161,3.44721587992847,-0.520018712474115,0.901653243816328,0.324281888156035,0.438753327734758,-3.22950885319345,4.49076741959288,NA,NA,NA,NA
"B",592,28,71.0846468502287,3.9645637482276,0.00541163388617476,0.487944122825703,2.03633268362833,0.69773957803934,0.572119886019509,4.65949772265036,NA,NA,3.19569963356658,5.73919086645807
"B",595,26,71.4188998430781,6.87186321827934,0.558142521788806,1.01884032504444,2.72258495148376,1.18363768252583,-0.626007458082967,6.46882796263573,NA,NA,8.0047340513617,15.4164522380285
"B",597,29,89.1869742899624,4.62339499193384,-0.307730172385848,1.24827726547034,-1.27359735062467,1.46202120695371,-8.70695142357138,5.08270101630165,NA,NA,-9.29568895557252,6.51899345892309
"B",599,27,65.8229897360695,3.84563896586565,0.0634120340716386,0.551345422877591,1.84224651222388,1.03701882674885,2.09046834052718,4.47756391563682,NA,NA,0.322469573001002,8.36367784059792
"B",604,31,72.7100143554661,3.85736456827303,-0.30120854734533,0.365243038986577,0.731363996837228,0.506213717039354,-0.495183847471444,4.59270755346925,NA,NA,0.846689162392161,5.61026556154495
"B",606,26,68.507096123718,5.63152580571831,-0.397749437393078,0.560370604430675,1.32974661660537,0.753306516973773,-4.55671765424027,4.91168747356716,NA,NA,-12.6298256215935,10.2848087617507
"B",611,27,73.6234705796349,3.91038849839495,-1.51676391948336,1.14121215916399,-0.725406191733158,1.16652106065096,2.43780821538475,4.26828409753487,NA,NA,NA,NA
"B",623,29,70.9216805358381,4.53103779927177,0.267557240377455,0.784009095985223,1.51644256157309,0.795046276493075,4.95659256735097,5.68601667493013,NA,NA,7.82556498437325,7.44179491262834
"B",628,28,73.0757504683162,5.46943829735102,-1.26724140341936,0.726344712399976,-0.118440060896355,0.992085510724347,4.03629259718888,5.60709605783798,NA,NA,-3.42726121894195,8.26550933630152
"B",636,31,80.7039756831637,4.87081006508499,-0.448357882852099,1.23096916034565,1.31698326702178,1.32229185950412,10.1215241617734,5.50259551049072,NA,NA,2.55815503229086,8.36107640540379
"B",637,26,64.2448034999779,3.97655970109651,-0.501315138844482,0.396188401317911,0.449123247344676,0.547898621034554,2.12423348134624,4.39141413804104,NA,NA,NA,NA
"B",645,28,61.1713710146044,3.77393945555474,-3.37783607137827,1.86404281615937,-0.467041309268384,0.945427358786304,7.97460851267686,4.80767614686695,NA,NA,7.670350100281,7.6384981443097
"B",655,29,67.2001733421726,4.72286559106544,-1.28970458272155,0.518600116734537,0.243300491677232,0.895741859049502,4.13493656716056,5.30829765826795,NA,NA,9.68891913965217,7.22950415432495
"B",665,24,67.1534835744714,5.07390801759693,2.44036784117907,1.53256681643728,2.61376700257167,1.19922367297727,-2.55384708878983,4.95844040317626,NA,NA,NA,NA
"B",668,27,63.6804153349755,4.35776772442037,-0.689196726146484,1.06480220576053,-0.175659214520347,0.533595957429886,3.69009087660603,4.4447797469879,NA,NA,-2.36003119104208,10.4551978089329
"B",672,27,73.7010002009447,5.5283550921648,-1.69111192630432,1.26107755892547,0.912993476519271,1.31576292547459,0.566243076668575,5.33954367318163,NA,NA,9.13615285705563,9.88001100893582
"B",695,29,56.4980956753746,3.96622017630582,-0.0623651585889687,0.405871751687964,1.09243712661025,0.40389051438213,2.05934684402248,4.04287987395244,NA,NA,7.36613116806599,7.0340896845338
"B",701,29,79.08549184509,7.06975149017212,-0.733960165578438,0.679448146077161,0.370737130772994,0.525488848687192,-2.89281713782071,7.22830830771875,NA,NA,3.8106975086853,10.2549523593838
"B",715,28,60.5685030626048,3.67042064759298,-0.716238260142986,0.712884248162263,0.157468423156753,0.773463652339939,1.68152894982007,3.84632734062812,NA,NA,-13.5166712946348,7.53628196369937
"B",723,31,73.0683507003699,5.2426820110197,-0.956202558422171,2.77499031675658,0.700181787203766,2.36048029385816,-1.3351771156027,5.66678611968402,NA,NA,-5.87883225905133,6.37633464373972
"B",749,29,74.7584970404179,3.86152544745569,-1.53970985040024,1.07470147144869,0.109763618074018,0.916676781190251,1.54239284253562,4.87021622986372,NA,NA,-2.91116247802349,6.56784003656936
"B",754,25,76.1248387069979,4.49420358294027,-0.973137337573359,1.00971410277575,0.942506898382277,0.46276399159632,-2.96464430311893,4.7972085970252,NA,NA,NA,NA
"B",786,30,76.4332353424734,3.56842289233951,-0.578376429371736,0.812264759041877,1.78036658147578,1.37377054567455,0.851951302913728,4.95684051152567,NA,NA,-1.52174971049859,6.83881995759528
"B",796,27,75.6557802745131,3.66982467838642,-0.188443873729899,0.63031286684346,1.39468988800687,1.29234658276848,6.19172502171659,4.63732847256891,NA,NA,23.3024235698001,7.60723770661838
"B",801,28,69.3887790852923,4.94358804810013,-0.209741978676523,0.929864718244289,1.27555811676682,1.02411802499343,6.23237605131464,5.21536060895787,NA,NA,-1.41925586334225,7.7440918292889
"B",805,30,65.6665455848984,4.05523554555459,-0.442972014589971,0.837890513053323,0.423626170062811,0.951134188040882,2.76383310374798,4.42825885832363,NA,NA,2.75763235381597,5.41246393447617
"B",828,25,73.4062831288874,5.90395534748713,-2.76978634740728,1.20857621370559,-1.18366817661098,0.784391584078331,-0.671629955396232,5.66453734504743,NA,NA,NA,NA
"B",842,27,73.9605549111722,5.95417583214725,-0.881528082805374,1.04834394340706,0.425198764210781,0.563314249296543,5.72495748139698,6.41463740889345,NA,NA,NA,NA
"B",852,26,78.4162374282934,3.80335860645405,-1.89048508986414,1.01727650448934,0.0318569976608924,0.412434776262493,-5.97031858448612,4.01175992335178,NA,NA,-9.72364201089466,10.3639423061952
"B",514,12,67.2461290585716,11.2849535811754,2.74313263611585,7.78435813253307,5.73260260614295,6.50586573102669,-11.0186040374014,8.75624408787825,NA,NA,NA,NA
"B",521,28,70.0702247539526,4.53797821169548,-0.271061829026694,0.471006121674284,0.528851966571818,0.459491005881108,0.306952050224348,4.73718455585369,NA,NA,3.6449545203908,6.16887138188497
"B",529,29,81.9882623250727,4.5270596127574,-2.08390201994086,1.70920838012632,-0.331454049850563,1.3361834837197,2.96881167510117,5.39304167337776,NA,NA,-8.98744513875016,6.99557920516236
"B",533,27,67.4797366222033,3.46890414476395,0.352485974741867,0.610727484040391,0.534150379630641,0.331159969055026,0.122758438725816,3.63308158705275,NA,NA,NA,NA
"B",541,28,61.1840301848654,3.41442150836316,-0.389382075018484,0.631249385963305,2.10362377997065,1.18751774310717,0.368752590214198,3.97115600420705,NA,NA,NA,NA
"B",544,26,62.1602117260458,2.97870540610165,0.578707519830891,0.703036439317433,1.14773941070585,0.48409975340341,-4.78367602062607,3.38640492514804,NA,NA,-1.64081162929156,8.96707798180112
"B",549,31,77.6369698124397,4.71085910655669,-0.483114956953108,0.697455247291343,0.124700735017502,0.835427543945112,6.63059005904011,5.44280887960507,NA,NA,7.09737694504148,7.57699445445101
"B",558,24,60.3814541608644,3.57167164217543,-0.664431846439348,0.615349908898409,0.738385341973119,0.492177708897873,0.154694582714281,3.99734419378864,NA,NA,12.1229552811321,7.16657120427658
"B",568,24,73.5136501207713,3.21684911364113,-1.61392699008614,0.796772911791669,0.603167758506491,0.688364176562446,-1.30502462857129,3.82136523278651,NA,NA,NA,NA
"B",573,25,55.3423333634085,3.47720154416394,0.38142920681405,0.839650470438029,2.18613841677444,1.38960411504101,-0.307332689525699,3.81071743185777,NA,NA,-1.84084584415657,7.51388771834304
"B",583,25,66.8067936307541,3.46564155256894,2.19457728746008,1.52677655785309,3.82964594859184,1.83310252009635,-3.46070059136844,3.94369830300554,NA,NA,-4.62332688429649,7.87294265659928
"B",586,24,54.7851756638983,4.9723511239314,0.981494627512898,1.55807217584758,0.96481239115978,1.12771857681201,2.29624757362285,5.58314339418052,NA,NA,-7.00539032540526,13.0546735159784
"B",602,26,71.884141405388,5.3809710788848,3.5145909987842,2.86359663915304,2.88934968678452,1.75183542742954,6.42880663418489,6.080410088882,NA,NA,NA,NA
"B",603,27,68.1236458171699,2.87215056995554,0.177912191711316,0.907555265047832,0.79246789881536,0.724431489288201,2.22688604055779,3.87394680892416,NA,NA,-8.97399371620831,5.48937250760883
"B",616,26,67.5797230439592,2.70630557311975,-0.205463343934199,0.788129779248132,0.916186164392872,0.463193901583955,-5.94474842882013,3.83494104503075,NA,NA,NA,NA
"B",626,27,65.7165940689987,3.56913591468861,-1.68240999588204,0.837717912912328,0.427948294823112,0.567296635415563,8.10906910258124,4.14020309170486,NA,NA,12.7664430912004,7.97752568388461
"B",643,24,73.6874039674245,4.38412776359926,-2.50699572324731,0.896503894241474,-0.207460260887862,0.559250781402407,3.34006970633724,5.05821898218816,NA,NA,NA,NA
"B",648,28,91.008646563076,4.72543829610028,0.464327190953133,0.920159464320315,2.4085099497008,0.888166640709154,-5.09024028680301,5.60787842697308,NA,NA,NA,NA
"B",653,26,61.5601760205696,5.54957443005898,1.82529049366108,1.65846143931216,2.88284795563574,1.68574507504089,4.23174543025169,5.43249941343177,NA,NA,NA,NA
"B",654,26,62.2429529595463,4.41851714817411,-0.0693596726976868,1.46858539416635,2.51781279397648,0.768151410005407,-7.02541519231178,4.84585120527392,NA,NA,NA,NA
"B",658,26,56.7630398400412,5.28619040025763,0.665913071584491,1.16604037587528,1.24661367637833,1.38558693743971,2.7917644625834,5.70913802237907,NA,NA,NA,NA
"B",669,28,67.1848424597891,4.57460774907576,-0.300015721061098,0.90737400902111,0.511558538512085,0.983176512855402,7.10871899513688,5.07257605778716,NA,NA,14.3935631029924,7.59116606570501
"B",673,28,72.4371853067234,5.0718485456786,0.810385018414131,1.24316463432972,1.96835204045363,0.895835050793948,5.31622819746028,5.35785686318744,NA,NA,-2.42200859441763,10.1464394926299
"B",674,27,71.2494345315094,5.11617772222309,0.159387017536869,0.545004191559277,1.10722968927549,0.922693855798953,-2.62725826951249,5.55906222378503,NA,NA,3.22792810543618,12.7868650859546
"B",675,28,68.0728560662661,6.05289422483273,-0.350863797735244,0.840307825938187,0.980311214081153,1.65694023743926,-0.410663230435067,6.82427093622396,NA,NA,-6.80788939103626,8.44980198223985
"B",676,31,72.5929531613553,6.58007121514796,0.072432914019723,0.47027801657524,0.702239456117845,0.678997779492483,0.530438398134699,7.27335848838173,NA,NA,1.78863100200839,8.39536242095586
"B",685,28,72.8093113438081,5.58915646015114,-2.77631784034045,3.1516862399506,0.801492667119861,0.944257082809366,3.07799096445307,5.57314366536831,NA,NA,NA,NA
"B",700,26,54.2632973689064,4.31526393149472,0.950791786775022,1.25570098372362,1.30946415077854,1.35530078694601,4.23118908050133,4.19937551829921,NA,NA,NA,NA
"B",704,27,66.0156128188525,3.87514384125682,0.601994614365158,0.637818559251447,0.328203904784254,0.614125706642918,4.06807757621871,4.9596081188913,NA,NA,NA,NA
"B",721,28,72.0197181893737,6.02975474311865,-0.202081708315831,0.721035807918832,0.811873338177612,0.94217367502429,4.17697296883455,6.3251826123314,NA,NA,-4.66795692308332,8.89637860368167
"B",729,26,58.2385008351753,3.68005475360461,1.0856259921667,0.678822525128829,1.03361969023274,0.492825174592818,-0.983020395192823,3.93275665322787,NA,NA,0.839827646161181,10.0225974437557
"B",741,28,81.4126205558141,4.76223293640132,-0.903085092346808,0.936579891366789,0.820094742623591,1.04988981148505,1.73839282645592,5.31582175600423,NA,NA,-0.688081030997876,10.6810303119836
"B",751,25,49.7325167419014,6.81946125161355,0.485445169957649,1.36054846606517,2.58611948442966,1.58550610801755,13.1394497601727,6.21481476303863,NA,NA,20.2669036584709,12.576809367897
"B",771,26,54.3848719934681,4.1881724642244,-0.12528739152783,0.805804430888144,-0.0875357048330987,0.666552412541155,8.69701937626743,4.58537477963544,NA,NA,3.9510655780598,10.1283963053925
"B",774,21,68.2150342385658,5.51441529066104,-1.17098110074352,0.659745019758748,0.532637357621424,0.507548458427365,-5.29020041208734,5.56594141323519,NA,NA,-3.92623110608482,11.6024470850152
"B",788,32,88.3837305885422,6.11795738974327,-0.904271741290941,0.569247285027309,0.623315642396364,0.467445813936257,-1.33808404932992,6.04468898625646,NA,NA,-5.62035084097661,6.74759066474773
"B",793,26,84.5627367228959,5.22922339324355,-0.895971530896741,0.576060860751884,-0.0126609953931843,1.18876664457951,-6.08632429620711,6.02773467536392,NA,NA,-9.0978186589275,12.3475184899417
"B",794,26,65.7747664586726,2.57074963074985,-0.610280799334179,0.391289306442064,1.72657175721341,0.636580083647909,1.25525485324742,3.08993118408523,NA,NA,1.86846282243906,7.85750857465193
"B",817,28,73.5957030319019,4.39587491943528,-0.309008874034231,0.993154535747583,0.102733111124486,0.560361130906834,-0.671807181176524,4.52279884411321,NA,NA,NA,NA
"B",841,28,75.7899379657365,4.59739772846469,0.348362603924063,0.867400796352743,0.472545857045432,0.609483657109974,-2.93653168778116,4.82874506816919,NA,NA,-7.53788072737493,7.61304048908931
"B",847,26,65.6257953841196,4.09669339424951,1.31100587463584,2.77628199837226,1.99598549030632,2.47797515577055,-2.41183939211551,4.41678860709193,NA,NA,-7.67441696753618,8.19273627511293
"B",849,26,61.7176759589535,3.93109566118732,-0.467017117962214,0.638167803618059,-0.505011562445553,0.766314783252404,-1.13907879586404,4.49703646892162,NA,NA,-12.7006978961757,10.6833527871396
"B",853,26,81.906235389436,4.76444004555173,-0.868790539712146,1.16892429685682,-0.045463615061787,1.45353695881199,4.6357090191684,5.1408675243316,NA,NA,NA,NA
"B",556,29,79.2337730257511,4.1162540623588,-0.588700352403995,0.407379789794423,0.20566472746949,0.686113354110672,-4.90396254407582,4.52463781128928,NA,NA,-11.3088300418277,6.56522635054438
"B",624,28,68.3858853738986,2.92229771045329,-1.34953848714969,1.30245461906658,0.187202676509229,0.617135072173318,11.7338100808972,3.69529614083766,NA,NA,4.1794194273769,5.37667122541406
"B",660,29,59.0254329681832,4.40830352821137,1.07159532207845,0.696315996567275,1.70589805435228,0.687567415406584,7.21942295135784,4.84130385806225,NA,NA,7.6761694996297,7.02186668765521
"B",703,27,70.697578212286,3.67987788141456,-2.10877249887729,0.961486154551777,0.86966900001263,0.460081167369535,0.078110399388522,4.12736288210611,NA,NA,17.6813073747581,10.7798403920824
"B",717,26,69.5617418808915,4.94939856185208,-1.03427481447318,0.680267125270906,-0.723901633448103,1.09765984514587,4.51331580764692,5.33967642532014,NA,NA,-1.23423097327745,11.4646544076938
"B",737,30,71.6331840165723,4.0442403713339,-0.18089571489182,1.05340179047897,-0.685746704980809,0.953499346180516,4.97163905212702,4.2717656627923,NA,NA,2.98442108218945,5.71248106795668
"B",738,27,74.2431547165633,3.89318138820334,-0.487831321062329,0.704329205145194,0.68198817007192,1.06915605687208,-1.48020923541688,4.0897863109563,NA,NA,23.6814715448895,14.0879602732975
"B",756,25,62.8131452990815,4.24989196108865,2.19789667498229,1.43660929186361,3.68821083241192,1.50617247728569,1.91244232037205,4.0603329903458,NA,NA,-2.40449812852661,11.8221858834777
"B",790,26,58.5202824643936,5.6088981943165,-0.375783871078668,0.561543800400976,0.27049223846215,0.787814729658668,-0.493525480096217,5.91574580906298,NA,NA,NA,NA
"B",799,27,73.8032152837863,3.604311092512,-0.753831232657852,0.871703329997279,-0.559717313095812,0.783384270167868,3.46403770150348,3.49794167333047,NA,NA,NA,NA
"B",839,28,70.8783161474432,3.45154055293214,0.401378586411869,0.653824289103873,2.18949184995223,0.926011062923968,-3.66189248606084,3.99103557525028,NA,NA,0.245242787282558,7.70514626704317
"B",516,24,79.5362756630625,5.82107320771706,-1.27559831540508,1.065752095646,0.279692296769531,0.641015877972319,-8.52227026056403,5.75793124449558,NA,NA,NA,NA
"B",518,29,67.2703406143407,4.4260916643039,-0.800274817704418,0.52970990984676,1.50410606970159,0.642148632989022,-2.06428304285961,5.11339411221453,NA,NA,5.17999102456947,8.62119159610056
"B",539,28,72.385909736804,4.1651003900902,-0.338084862663167,0.510901873004522,0.821334846297511,0.754779946035337,7.60160375878976,4.47258356440181,NA,NA,-0.332560126075645,5.77409989673378
"B",552,27,68.9210061425955,3.14676326952844,-0.180560243455939,1.16392414712609,0.614862257297222,0.991428743332066,-7.14652751516494,3.3680265053059,NA,NA,NA,NA
"B",559,27,60.3992516047689,4.1204212386584,0.3524011974644,0.692465167294253,2.01344183259805,1.23789215432509,7.48140719179799,4.8018082473552,NA,NA,1.55063780301558,12.5731352397449
"B",562,29,72.7392503017535,4.04370960338065,-1.12869985666754,0.623158252508088,-0.114045245634196,0.466121089556893,-5.39671981635777,4.35639445438631,NA,NA,-1.48547540657691,6.07739520761391
"B",598,24,59.8527578294114,4.0944743527447,-1.46736582721834,1.07603758758787,0.438519180118046,0.79565071025622,5.74799334831902,4.20014741407452,NA,NA,NA,NA
"B",615,25,67.3598770333116,4.06840702652586,-2.58788231205034,1.04614825038725,-1.88931520723455,1.04081053132394,6.17086019543611,4.75886102859679,NA,NA,-19.227931306321,11.6069008778594
"B",647,26,72.8966659095791,4.34226543395813,-0.082769986164783,0.699225959764746,0.447438480757682,0.362225512593759,-1.88576349729923,4.6749938052933,NA,NA,0.255478561481143,8.28257153585861
"B",671,26,66.9911242637148,3.50017839432195,-1.12426270924729,0.560272454175263,0.0850454186365972,0.68353327424982,7.40891831667132,3.91906052668255,NA,NA,NA,NA
"B",678,31,80.5940865879356,4.09682828975539,-0.402493173476789,0.819295381298088,1.45685521271146,0.764206409898526,-7.13987042579726,4.79483936390219,NA,NA,-3.84880521959321,7.11169928093466
